selected_tag_name,S_tag_name,T_tag_name,doc_id,create_time
上次修理失当,上次修理失当,油箱,2822,1469808000
上次修理失当,上次修理失当,怠速不稳,2834,1484668800
上次修理失当,喷油器,怠速不稳,2834,1484668800
上次修理失当,怠速不稳,上次修理失当,2834,1484668800
上次修理失当,喷油器,上次修理失当,2834,1484668800
上次修理失当,怠速不稳,喷油器,2834,1484668800
上次修理失当,上次修理失当,喷油器,2834,1484668800
上次修理失当,上次修理失当,启动困难,2852,1489766400
上次修理失当,气缸垫,启动困难,2852,1489766400
上次修理失当,启动困难,上次修理失当,2852,1489766400
上次修理失当,气缸垫,上次修理失当,2852,1489766400
上次修理失当,启动困难,气缸垫,2852,1489766400
上次修理失当,上次修理失当,气缸垫,2852,1489766400
上次修理失当,上次修理失当,熄火，发动不着,2856,1489766400
上次修理失当,汽缸垫,熄火，发动不着,2856,1489766400
上次修理失当,熄火，发动不着,上次修理失当,2856,1489766400
上次修理失当,汽缸垫,上次修理失当,2856,1489766400
上次修理失当,熄火，发动不着,汽缸垫,2856,1489766400
上次修理失当,上次修理失当,汽缸垫,2856,1489766400
上次修理失当,上次修理失当,发动机故障,2859,1497974400
上次修理失当,轴承盖螺栓,发动机故障,2859,1497974400
上次修理失当,发动机故障,上次修理失当,2859,1497974400
上次修理失当,轴承盖螺栓,上次修理失当,2859,1497974400
上次修理失当,发动机故障,轴承盖螺栓,2859,1497974400
上次修理失当,上次修理失当,轴承盖螺栓,2859,1497974400
上次修理失当,上次修理失当,冷却系统故障,2874,1485100800
上次修理失当,引擎,冷却系统故障,2874,1485100800
上次修理失当,冷却系统故障,上次修理失当,2874,1485100800
上次修理失当,引擎,上次修理失当,2874,1485100800
上次修理失当,冷却系统故障,引擎,2874,1485100800
上次修理失当,上次修理失当,引擎,2874,1485100800
上次修理失当,上次修理失当,爬坡无力,2900,1496332800
上次修理失当,火线圈，点火开关,爬坡无力,2900,1496332800
上次修理失当,爬坡无力,上次修理失当,2900,1496332800
上次修理失当,火线圈，点火开关,上次修理失当,2900,1496332800
上次修理失当,爬坡无力,火线圈，点火开关,2900,1496332800
上次修理失当,上次修理失当,火线圈，点火开关,2900,1496332800
上次修理失当,上次修理失当,点火困难,2911,1483718400
上次修理失当,喷油头,点火困难,2911,1483718400
上次修理失当,点火困难,上次修理失当,2911,1483718400
上次修理失当,喷油头,上次修理失当,2911,1483718400
上次修理失当,点火困难,喷油头,2911,1483718400
上次修理失当,上次修理失当,喷油头,2911,1483718400
上次修理失当,上次修理失当,发动机机油压力指示表显示异常,2919,1486483200
上次修理失当,发动机,发动机机油压力指示表显示异常,2919,1486483200
上次修理失当,发动机机油压力指示表显示异常,上次修理失当,2919,1486483200
上次修理失当,发动机,上次修理失当,2919,1486483200
上次修理失当,发动机机油压力指示表显示异常,发动机,2919,1486483200
上次修理失当,上次修理失当,发动机,2919,1486483200
上次修理失当,上次修理失当,制动时熄火,2931,1488729600
上次修理失当,真空阀,制动时熄火,2931,1488729600
上次修理失当,制动时熄火,上次修理失当,2931,1488729600
上次修理失当,真空阀,上次修理失当,2931,1488729600
上次修理失当,制动时熄火,真空阀,2931,1488729600
上次修理失当,上次修理失当,真空阀,2931,1488729600
上次修理失当,上次修理失当,起动系疑难故障,2948,1490889600
上次修理失当,起动机,起动系疑难故障,2948,1490889600
上次修理失当,起动系疑难故障,上次修理失当,2948,1490889600
上次修理失当,起动机,上次修理失当,2948,1490889600
上次修理失当,起动系疑难故障,起动机,2948,1490889600
上次修理失当,上次修理失当,起动机,2948,1490889600
上次修理失当,上次修理失当,刚大修的发动机严重烧润滑铀,2987,1500739200
上次修理失当,发动机,刚大修的发动机严重烧润滑铀,2987,1500739200
上次修理失当,刚大修的发动机严重烧润滑铀,上次修理失当,2987,1500739200
上次修理失当,发动机,上次修理失当,2987,1500739200
上次修理失当,刚大修的发动机严重烧润滑铀,发动机,2987,1500739200
上次修理失当,上次修理失当,发动机,2987,1500739200
上次修理失当,上次修理失当,变速器出现齿轮撞击声,3002,1486051200
上次修理失当,变速器,变速器出现齿轮撞击声,3002,1486051200
上次修理失当,变速器出现齿轮撞击声,上次修理失当,3002,1486051200
上次修理失当,变速器,上次修理失当,3002,1486051200
上次修理失当,变速器出现齿轮撞击声,变速器,3002,1486051200
上次修理失当,上次修理失当,变速器,3002,1486051200
上次修理失当,上次修理失当,发动不着,3014,1495900800
上次修理失当,发动机,发动不着,3014,1495900800
上次修理失当,发动不着,上次修理失当,3014,1495900800
上次修理失当,发动机,上次修理失当,3014,1495900800
上次修理失当,发动不着,发动机,3014,1495900800
上次修理失当,上次修理失当,发动机,3014,1495900800
上次修理失当,上次修理失当,发动机启动困难,3023,1497974400
上次修理失当,发动机,发动机启动困难,3023,1497974400
上次修理失当,发动机启动困难,上次修理失当,3023,1497974400
上次修理失当,发动机,上次修理失当,3023,1497974400
上次修理失当,发动机启动困难,发动机,3023,1497974400
上次修理失当,上次修理失当,发动机,3023,1497974400
不定时检查车况,不定时检查车况,机油尺屡次跳出,2646,1483718400
不定时检查车况,机油尺,机油尺屡次跳出,2646,1483718400
不定时检查车况,机油尺屡次跳出,不定时检查车况,2646,1483718400
不定时检查车况,机油尺,不定时检查车况,2646,1483718400
不定时检查车况,机油尺屡次跳出,机油尺,2646,1483718400
不定时检查车况,不定时检查车况,机油尺,2646,1483718400
不定时检查车况,不定时检查车况,启动困难,2654,1485705600
不定时检查车况,二极管,启动困难,2654,1485705600
不定时检查车况,启动困难,不定时检查车况,2654,1485705600
不定时检查车况,二极管,不定时检查车况,2654,1485705600
不定时检查车况,启动困难,二极管,2654,1485705600
不定时检查车况,不定时检查车况,二极管,2654,1485705600
不定时检查车况,不定时检查车况,大量漏油,2679,1487433600
不定时检查车况,机油泵,大量漏油,2679,1487433600
不定时检查车况,大量漏油,不定时检查车况,2679,1487433600
不定时检查车况,机油泵,不定时检查车况,2679,1487433600
不定时检查车况,大量漏油,机油泵,2679,1487433600
不定时检查车况,不定时检查车况,机油泵,2679,1487433600
不定时检查车况,不定时检查车况,行驶无力,2705,1491667200
不定时检查车况,发动机,行驶无力,2705,1491667200
不定时检查车况,行驶无力,不定时检查车况,2705,1491667200
不定时检查车况,发动机,不定时检查车况,2705,1491667200
不定时检查车况,行驶无力,发动机,2705,1491667200
不定时检查车况,不定时检查车况,发动机,2705,1491667200
不定时检查车况,不定时检查车况,换挡困难,2711,1491667200
不定时检查车况,离合器,换挡困难,2711,1491667200
不定时检查车况,换挡困难,不定时检查车况,2711,1491667200
不定时检查车况,离合器,不定时检查车况,2711,1491667200
不定时检查车况,换挡困难,离合器,2711,1491667200
不定时检查车况,不定时检查车况,离合器,2711,1491667200
不定时检查车况,不定时检查车况,开锅,2718,1492704000
不定时检查车况,散热器,开锅,2718,1492704000
不定时检查车况,开锅,不定时检查车况,2718,1492704000
不定时检查车况,散热器,不定时检查车况,2718,1492704000
不定时检查车况,开锅,散热器,2718,1492704000
不定时检查车况,不定时检查车况,散热器,2718,1492704000
不定时检查车况,不定时检查车况,异响,2724,1492704000
不定时检查车况,发动机,异响,2724,1492704000
不定时检查车况,异响,不定时检查车况,2724,1492704000
不定时检查车况,发动机,不定时检查车况,2724,1492704000
不定时检查车况,异响,发动机,2724,1492704000
不定时检查车况,不定时检查车况,发动机,2724,1492704000
不定时检查车况,不定时检查车况,水温高,2766,1486224000
不定时检查车况,组合仪表,水温高,2766,1486224000
不定时检查车况,水温高,不定时检查车况,2766,1486224000
不定时检查车况,组合仪表,不定时检查车况,2766,1486224000
不定时检查车况,水温高,组合仪表,2766,1486224000
不定时检查车况,不定时检查车况,组合仪表,2766,1486224000
不定时检查车况,不定时检查车况,启动困难,2770,1484409600
不定时检查车况,油管,启动困难,2770,1484409600
不定时检查车况,启动困难,不定时检查车况,2770,1484409600
不定时检查车况,油管,不定时检查车况,2770,1484409600
不定时检查车况,启动困难,油管,2770,1484409600
不定时检查车况,不定时检查车况,油管,2770,1484409600
不定时检查车况,不定时检查车况,发动机异响,2778,1494000000
不定时检查车况,火花塞,发动机异响,2778,1494000000
不定时检查车况,发动机异响,不定时检查车况,2778,1494000000
不定时检查车况,火花塞,不定时检查车况,2778,1494000000
不定时检查车况,发动机异响,火花塞,2778,1494000000
不定时检查车况,不定时检查车况,火花塞,2778,1494000000
不定时检查车况,不定时检查车况,怠速不稳,2781,1486396800
不定时检查车况,PCV阀,怠速不稳,2781,1486396800
不定时检查车况,怠速不稳,不定时检查车况,2781,1486396800
不定时检查车况,PCV阀,不定时检查车况,2781,1486396800
不定时检查车况,怠速不稳,PCV阀,2781,1486396800
不定时检查车况,不定时检查车况,PCV阀,2781,1486396800
不定时检查车况,不定时检查车况,怠速不稳,2808,1489334400
不定时检查车况,转子轴,怠速不稳,2808,1489334400
不定时检查车况,怠速不稳,不定时检查车况,2808,1489334400
不定时检查车况,转子轴,不定时检查车况,2808,1489334400
不定时检查车况,怠速不稳,转子轴,2808,1489334400
不定时检查车况,不定时检查车况,转子轴,2808,1489334400
不定时检查车况,不定时检查车况,水温高,2815,1500134400
不定时检查车况,水泵,水温高,2815,1500134400
不定时检查车况,水温高,不定时检查车况,2815,1500134400
不定时检查车况,水泵,不定时检查车况,2815,1500134400
不定时检查车况,水温高,水泵,2815,1500134400
不定时检查车况,不定时检查车况,水泵,2815,1500134400
不定时检查车况,不定时检查车况,怠速不稳,2818,1484409600
不定时检查车况,通气口,怠速不稳,2818,1484409600
不定时检查车况,怠速不稳,不定时检查车况,2818,1484409600
不定时检查车况,通气口,不定时检查车况,2818,1484409600
不定时检查车况,怠速不稳,通气口,2818,1484409600
不定时检查车况,不定时检查车况,通气口,2818,1484409600
不定时检查车况,不定时检查车况,正时齿轮发响,2825,1484323200
不定时检查车况,正时齿轮,正时齿轮发响,2825,1484323200
不定时检查车况,正时齿轮发响,不定时检查车况,2825,1484323200
不定时检查车况,正时齿轮,不定时检查车况,2825,1484323200
不定时检查车况,正时齿轮发响,正时齿轮,2825,1484323200
不定时检查车况,不定时检查车况,正时齿轮,2825,1484323200
不定时检查车况,不定时检查车况,起动机损坏,2828,1484668800
不定时检查车况,起动机,起动机损坏,2828,1484668800
不定时检查车况,起动机损坏,不定时检查车况,2828,1484668800
不定时检查车况,起动机,不定时检查车况,2828,1484668800
不定时检查车况,起动机损坏,起动机,2828,1484668800
不定时检查车况,不定时检查车况,起动机,2828,1484668800
不定时检查车况,不定时检查车况,交流发电机充电电流不稳定,2844,1502294400
不定时检查车况,传动皮带,交流发电机充电电流不稳定,2844,1502294400
不定时检查车况,交流发电机充电电流不稳定,不定时检查车况,2844,1502294400
不定时检查车况,传动皮带,不定时检查车况,2844,1502294400
不定时检查车况,交流发电机充电电流不稳定,传动皮带,2844,1502294400
不定时检查车况,不定时检查车况,传动皮带,2844,1502294400
不定时检查车况,不定时检查车况,发动机故障,2860,1495987200
不定时检查车况,连杆轴承，轴颈,发动机故障,2860,1495987200
不定时检查车况,发动机故障,不定时检查车况,2860,1495987200
不定时检查车况,连杆轴承，轴颈,不定时检查车况,2860,1495987200
不定时检查车况,发动机故障,连杆轴承，轴颈,2860,1495987200
不定时检查车况,不定时检查车况,连杆轴承，轴颈,2860,1495987200
不定时检查车况,不定时检查车况,发动机烧机油故障,2939,1496419200
不定时检查车况,发动机,发动机烧机油故障,2939,1496419200
不定时检查车况,发动机烧机油故障,不定时检查车况,2939,1496419200
不定时检查车况,发动机,不定时检查车况,2939,1496419200
不定时检查车况,发动机烧机油故障,发动机,2939,1496419200
不定时检查车况,不定时检查车况,发动机,2939,1496419200
不定时检查车况,不定时检查车况,发动机机油消耗量过大,2955,1491667200
不定时检查车况,发动机,发动机机油消耗量过大,2955,1491667200
不定时检查车况,发动机机油消耗量过大,不定时检查车况,2955,1491667200
不定时检查车况,发动机,不定时检查车况,2955,1491667200
不定时检查车况,发动机机油消耗量过大,发动机,2955,1491667200
不定时检查车况,不定时检查车况,发动机,2955,1491667200
不定时检查车况,不定时检查车况,水箱“开锅”,2956,1493913600
不定时检查车况,水箱,水箱“开锅”,2956,1493913600
不定时检查车况,水箱“开锅”,不定时检查车况,2956,1493913600
不定时检查车况,水箱,不定时检查车况,2956,1493913600
不定时检查车况,水箱“开锅”,水箱,2956,1493913600
不定时检查车况,不定时检查车况,水箱,2956,1493913600
不定时检查车况,不定时检查车况,冷启动困难,2963,1491235200
不定时检查车况,点火开关,冷启动困难,2963,1491235200
不定时检查车况,冷启动困难,不定时检查车况,2963,1491235200
不定时检查车况,点火开关,不定时检查车况,2963,1491235200
不定时检查车况,冷启动困难,点火开关,2963,1491235200
不定时检查车况,不定时检查车况,点火开关,2963,1491235200
不定时检查车况,不定时检查车况,蓄电池突然损坏,2964,1499270400
不定时检查车况,起动机,蓄电池突然损坏,2964,1499270400
不定时检查车况,蓄电池突然损坏,不定时检查车况,2964,1499270400
不定时检查车况,起动机,不定时检查车况,2964,1499270400
不定时检查车况,蓄电池突然损坏,起动机,2964,1499270400
不定时检查车况,不定时检查车况,起动机,2964,1499270400
不定时检查车况,不定时检查车况,起动机无反应,2974,1485273600
不定时检查车况,起动机,起动机无反应,2974,1485273600
不定时检查车况,起动机无反应,不定时检查车况,2974,1485273600
不定时检查车况,起动机,不定时检查车况,2974,1485273600
不定时检查车况,起动机无反应,起动机,2974,1485273600
不定时检查车况,不定时检查车况,起动机,2974,1485273600
不定时检查车况,不定时检查车况,点火线圈突然爆炸,2977,1488729600
不定时检查车况,点火线圈,点火线圈突然爆炸,2977,1488729600
不定时检查车况,点火线圈突然爆炸,不定时检查车况,2977,1488729600
不定时检查车况,点火线圈,不定时检查车况,2977,1488729600
不定时检查车况,点火线圈突然爆炸,点火线圈,2977,1488729600
不定时检查车况,不定时检查车况,点火线圈,2977,1488729600
不定时检查车况,不定时检查车况,起动机不转动,2980,1491321600
不定时检查车况,起动机,起动机不转动,2980,1491321600
不定时检查车况,起动机不转动,不定时检查车况,2980,1491321600
不定时检查车况,起动机,不定时检查车况,2980,1491321600
不定时检查车况,起动机不转动,起动机,2980,1491321600
不定时检查车况,不定时检查车况,起动机,2980,1491321600
不定时检查车况,不定时检查车况,灯泡座被污物覆盖,2994,1493740800
不定时检查车况,灯泡座,灯泡座被污物覆盖,2994,1493740800
不定时检查车况,灯泡座被污物覆盖,不定时检查车况,2994,1493740800
不定时检查车况,灯泡座,不定时检查车况,2994,1493740800
不定时检查车况,灯泡座被污物覆盖,灯泡座,2994,1493740800
不定时检查车况,不定时检查车况,灯泡座,2994,1493740800
不定时检查车况,不定时检查车况,熔丝连续熔断,3003,1494518400
不定时检查车况,熔丝,熔丝连续熔断,3003,1494518400
不定时检查车况,熔丝连续熔断,不定时检查车况,3003,1494518400
不定时检查车况,熔丝,不定时检查车况,3003,1494518400
不定时检查车况,熔丝连续熔断,熔丝,3003,1494518400
不定时检查车况,不定时检查车况,熔丝,3003,1494518400
不定时检查车况,不定时检查车况,发动机不能启动,3013,1490630400
不定时检查车况,发动机,发动机不能启动,3013,1490630400
不定时检查车况,发动机不能启动,不定时检查车况,3013,1490630400
不定时检查车况,发动机,不定时检查车况,3013,1490630400
不定时检查车况,发动机不能启动,发动机,3013,1490630400
不定时检查车况,不定时检查车况,发动机,3013,1490630400
不定时检查车况,不定时检查车况,发动机间歇性无法启动,3016,1490371200
不定时检查车况,发动机,发动机间歇性无法启动,3016,1490371200
不定时检查车况,发动机间歇性无法启动,不定时检查车况,3016,1490371200
不定时检查车况,发动机,不定时检查车况,3016,1490371200
不定时检查车况,发动机间歇性无法启动,发动机,3016,1490371200
不定时检查车况,不定时检查车况,发动机,3016,1490371200
不懂保养汽车,不懂保养汽车,启动困难,2638,1483545600
不懂保养汽车,点火开关,启动困难,2638,1483545600
不懂保养汽车,启动困难,不懂保养汽车,2638,1483545600
不懂保养汽车,点火开关,不懂保养汽车,2638,1483545600
不懂保养汽车,启动困难,点火开关,2638,1483545600
不懂保养汽车,不懂保养汽车,点火开关,2638,1483545600
不懂保养汽车,不懂保养汽车,电枢轴脱焊造成起动机空转,2642,1483545600
不懂保养汽车,电枢轴,电枢轴脱焊造成起动机空转,2642,1483545600
不懂保养汽车,电枢轴脱焊造成起动机空转,不懂保养汽车,2642,1483545600
不懂保养汽车,电枢轴,不懂保养汽车,2642,1483545600
不懂保养汽车,电枢轴脱焊造成起动机空转,电枢轴,2642,1483545600
不懂保养汽车,不懂保养汽车,电枢轴,2642,1483545600
不懂保养汽车,不懂保养汽车,"起动困难 ",2666,1486224000
不懂保养汽车,电流表,"起动困难 ",2666,1486224000
不懂保养汽车,"起动困难 ",不懂保养汽车,2666,1486224000
不懂保养汽车,电流表,不懂保养汽车,2666,1486224000
不懂保养汽车,"起动困难 ",电流表,2666,1486224000
不懂保养汽车,不懂保养汽车,电流表,2666,1486224000
不懂保养汽车,不懂保养汽车,行驶无力,2675,1487433600
不懂保养汽车,混合气,行驶无力,2675,1487433600
不懂保养汽车,行驶无力,不懂保养汽车,2675,1487433600
不懂保养汽车,混合气,不懂保养汽车,2675,1487433600
不懂保养汽车,行驶无力,混合气,2675,1487433600
不懂保养汽车,不懂保养汽车,混合气,2675,1487433600
不懂保养汽车,不懂保养汽车,启动困难,2690,1489248000
不懂保养汽车,起动机,启动困难,2690,1489248000
不懂保养汽车,启动困难,不懂保养汽车,2690,1489248000
不懂保养汽车,起动机,不懂保养汽车,2690,1489248000
不懂保养汽车,启动困难,起动机,2690,1489248000
不懂保养汽车,不懂保养汽车,起动机,2690,1489248000
不懂保养汽车,不懂保养汽车,触点烧蚀,2702,1490803200
不懂保养汽车,点火线圈,触点烧蚀,2702,1490803200
不懂保养汽车,触点烧蚀,不懂保养汽车,2702,1490803200
不懂保养汽车,点火线圈,不懂保养汽车,2702,1490803200
不懂保养汽车,触点烧蚀,点火线圈,2702,1490803200
不懂保养汽车,不懂保养汽车,点火线圈,2702,1490803200
不懂保养汽车,不懂保养汽车,容易熄火,2704,1490803200
不懂保养汽车,发动机,容易熄火,2704,1490803200
